Fecha;Mes;Año;Día;PRECIPITACIÓN;TMAX;TMIN;TPROM;HR;RAD_SOL;RAD_SOL_original
2011-11-14;11;2011;14;19,0;21,54285714285714;15,751428571428571;18,647142857142857;95,0;242,71442724458203;2136,9999999999995
2011-11-15;11;2011;15;0,0;21,085714285714285;15,705714285714288;18,395714285714288;98,0;242,71442724458203;3341,0999999999995
2011-11-16;11;2011;16;0,0;21,02857142857143;15,574285714285713;18,30142857142857;92,0;242,71442724458203;1491,8
2011-11-17;11;2011;17;95,0;21,285714285714285;14,528571428571428;17,90714285714286;100,0;242,71442724458203;2039,2
2011-11-18;11;2011;18;12,0;20,97142857142857;14,47142857142857;17,72142857142857;93,0;1186,5;1186,5
2011-11-19;11;2011;19;0,0;20,77142857142857;14,40857142857143;17,59;93,0;242,71442724458203;1415,5
2011-11-20;11;2011;20;0,0;20,8;15,471428571428572;18,135714285714286;90,0;242,71442724458203;1258,8
2011-11-21;11;2011;21;0,0;20,714285714285715;15,577117572692794;18,145701643489254;91,0;242,71442724458203;1381,6000000000001
2011-11-22;11;2011;22;8,0;21,11428571428571;15,802806573957017;18,458546144121364;83,0;1165,0000000000002;1165,0000000000002
2011-11-23;11;2011;23;3,0;21,499873577749685;16,06849557522124;18,784184576485465;92,0;1103,1;1103,1
2011-11-24;11;2011;24;0,0;21,899873577749684;16,357041719342604;19,128457648546146;93,0;242,71442724458203;1438,2
2011-11-25;11;2011;25;0,0;22,12844500632111;16,897041719342603;19,512743362831856;88,0;242,71442724458203;2114,4
2011-11-26;11;2011;26;2,0;22,157016434892544;17,011327433628317;19,584171934260432;98,0;242,71442724458203;2687,5
2011-11-27;11;2011;27;1,0;22,099873577749683;17,068470290771177;19,584171934260432;100,0;242,71442724458203;1361,7
2011-11-28;11;2011;28;46,0;22,07130214917826;17,054209860935526;19,56275600505689;100,0;242,71442724458203;1703,1999999999998
2011-11-29;11;2011;29;0,0;22,185587863463972;17,01709228824273;19,60134007585335;100,0;242,71442724458203;2339,2
2011-11-30;11;2011;30;19,0;22,057142857142857;17,01709228824273;19,537117572692793;97,0;242,71442724458203;1861,9
2011-12-01;12;2011;1;0,0;21,971428571428568;16,917117572692796;19,444273072060682;91,0;197,8127840909091;2212,3
2011-12-02;12;2011;2;2,0;21,714285714285715;16,737142857142857;19,225714285714286;96,0;197,8127840909091;2324,7
2011-12-03;12;2011;3;0,0;21,571428571428573;16,53142857142857;19,051428571428573;98,0;197,8127840909091;1573,1999999999998
2011-12-04;12;2011;4;2,0;21,285714285714285;16,302857142857142;18,794285714285714;96,0;197,8127840909091;1490,7000000000003
2011-12-05;12;2011;5;31,0;21,02857142857143;14,642857142857144;17,835714285714285;94,0;512,4;512,4
2011-12-06;12;2011;6;2,0;20,82857142857143;14,545714285714286;17,68714285714286;91,0;197,8127840909091;2340,2
2011-12-07;12;2011;7;0,0;21,0;14,562857142857144;17,78142857142857;99,0;884,6;884,6
2011-12-08;12;2011;8;10,0;21,085714285714285;16,437142857142856;18,76142857142857;100,0;630,8;630,8
2011-12-09;12;2011;9;0,0;21,37142857142857;16,642857142857146;19,00714285714286;96,0;197,8127840909091;1384,4
2011-12-10;12;2011;10;11,0;21,542857142857144;16,88857142857143;19,215714285714288;93,0;197,8127840909091;3166,0
2011-12-11;12;2011;11;15,0;21,857142857142858;17,15714285714286;19,50714285714286;89,0;197,8127840909091;2176,3
2011-12-12;12;2011;12;0,0;22,22857142857143;17,31142857142857;19,770000000000003;94,0;197,8127840909091;1525,8000000000002
2011-12-13;12;2011;13;0,0;22,428571428571427;15,625714285714286;19,027142857142856;100,0;197,8127840909091;2884,5
2011-12-14;12;2011;14;2,0;22,142857142857142;15,648571428571426;18,895714285714284;86,0;1171,1;1171,1
2011-12-15;12;2011;15;0,0;21,97142857142857;15,602857142857141;18,787142857142857;99,0;197,8127840909091;1701,1000000000001
2011-12-16;12;2011;16;4,0;21,97142857142857;15,568571428571428;18,77;97,0;197,8127840909091;1464,9999999999998
2011-12-17;12;2011;17;0,0;22,0;15,66;18,83;100,0;15,12;15,12
2011-12-18;12;2011;18;0,0;22,257142857142856;16,605714285714285;19,43142857142857;99,0;197,8127840909091;2152,6000000000004
2011-12-19;12;2011;19;0,0;22,599999999999998;16,782857142857143;19,69142857142857;93,0;197,8127840909091;2384,5999999999995
2011-12-20;12;2011;20;0,0;22,457142857142856;16,999999999999996;19,728571428571428;95,0;197,8127840909091;1325,6999999999998
2011-12-21;12;2011;21;0,0;22,857142857142858;17,205714285714286;20,03142857142857;84,0;1104,1;1104,1
2011-12-22;12;2011;22;0,0;23,085714285714285;17,38285714285714;20,23428571428571;93,0;197,8127840909091;2409,2
2011-12-23;12;2011;23;0,0;23,285714285714285;16,73428571428571;20,009999999999998;87,0;894,7000000000002;894,7000000000002
2011-12-24;12;2011;24;0,0;23,485714285714284;16,825714285714287;20,155714285714286;100,0;197,8127840909091;1807,3
2011-12-25;12;2011;25;0,0;23,45714285714286;16,88285714285714;20,17;100,0;197,8127840909091;1830,8000000000002
2011-12-26;12;2011;26;1,0;23,314285714285713;16,865714285714283;20,089999999999996;92,0;197,8127840909091;2315,6000000000004
2011-12-27;12;2011;27;0,0;23,37142857142857;17,58857142857143;20,48;87,0;197,8127840909091;2320,7000000000003
2011-12-28;12;2011;28;0,0;23,2;18,637142857142855;20,918571428571425;84,0;197,8127840909091;1411,3999999999999
2011-12-29;12;2011;29;0,0;23,4;18,64857142857143;21,024285714285714;96,0;197,8127840909091;1597,9999999999998
2011-12-30;12;2011;30;0,0;23,428571428571427;18,602857142857143;21,015714285714285;97,0;1190,7;1190,7
2011-12-31;12;2011;31;0,0;23,371428571428574;18,557142857142857;20,964285714285715;94,0;197,8127840909091;1693,7999999999997
2012-01-01;1;2012;1;0,0;23,142857142857142;17,737142857142857;20,439999999999998;90,0;234,5333923303835;2854,4999999999995
2012-01-02;1;2012;2;0,0;22,97142857142857;16,63142857142857;19,801428571428573;94,0;234,5333923303835;2105,2000000000003
2012-01-03;1;2012;3;2,0;23,0;16,545714285714286;19,77285714285714;98,0;234,5333923303835;1396,8
2012-01-04;1;2012;4;0,0;23,17142857142857;16,46;19,815714285714286;93,0;430,90000000000003;430,90000000000003
2012-01-05;1;2012;5;5,0;22,942857142857147;17,105714285714285;20,024285714285718;95,0;234,5333923303835;1286,5
2012-01-06;1;2012;6;0,0;22,714285714285715;17,122857142857143;19,91857142857143;95,0;234,5333923303835;2238,1
2012-01-07;1;2012;7;0,0;22,857142857142858;17,15714285714286;20,00714285714286;89,0;234,5333923303835;3020,7
2012-01-08;1;2012;8;0,0;23,085714285714285;17,3;20,192857142857143;96,0;234,5333923303835;2918,7
2012-01-09;1;2012;9;0,0;23,342857142857145;18,717142857142857;21,03;93,0;234,5333923303835;1401,1
2012-01-10;1;2012;10;0,0;23,657142857142862;18,231428571428573;20,94428571428572;91,0;234,5333923303835;2633,0
2012-01-11;1;2012;11;0,0;23,62857142857143;18,431428571428572;21,03;88,0;234,5333923303835;3550,6
2012-01-12;1;2012;12;4,0;23,77142857142857;18,52857142857143;21,15;95,0;234,5333923303835;2462,9
2012-01-13;1;2012;13;0,0;24,085714285714285;19,537142857142854;21,81142857142857;75,0;234,5333923303835;3421,6
2012-01-14;1;2012;14;0,0;23,828571428571426;18,217142857142854;21,02285714285714;86,0;234,5333923303835;2291,8
2012-01-15;1;2012;15;0,0;23,342857142857145;18,057142857142857;20,700000000000003;92,0;234,5333923303835;1979,4
2012-01-16;1;2012;16;0,0;23,2;17,848259441707718;20,524129720853857;100,0;234,5333923303835;3488,6000000000004
2012-01-17;1;2012;17;0,0;22,97142857142857;18,462545155993432;20,716986863711;92,0;521,7;521,7
2012-01-18;1;2012;18;0,0;23,041297208538587;17,335894909688015;20,1885960591133;88,0;234,5333923303835;3002,1
2012-01-19;1;2012;19;10,0;23,05402298850575;18,695894909688015;20,874958949096882;87,0;234,5333923303835;3098,899999999999
2012-01-20;1;2012;20;0,0;23,066748768472905;18,891477832512315;20,97911330049261;100,0;234,5333923303835;2692,8
2012-01-21;1;2012;21;0,0;23,36518883415435;20,1432183908046;21,754203612479472;92,0;20,39;20,39
2012-01-22;1;2012;22;0,0;23,94934318555008;19,62103448275862;21,78518883415435;77,0;234,5333923303835;1962,9
2012-01-23;1;2012;23;4,0;24,13349753694581;19,865500821018063;21,999499178981935;79,0;234,5333923303835;2821,5999999999995
2012-01-24;1;2012;24;0,0;24,289080459770116;19,10550082101806;21,697290640394087;84,0;234,5333923303835;2609,3
2012-01-25;1;2012;25;1,0;24,289080459770116;19,173448275862068;21,73126436781609;92,0;234,5333923303835;1814,5
2012-01-26;1;2012;26;0,0;24,289080459770116;18,171264367816093;21,230172413793106;90,0;234,5333923303835;2487,6000000000004
2012-01-27;1;2012;27;0,0;24,289080459770116;18,19221476388964;21,24064761182988;92,0;234,5333923303835;3838,0
2012-01-28;1;2012;28;0,0;24,289080459770116;18,234115556036738;21,261598007903427;90,0;234,5333923303835;1457,9
2012-01-29;1;2012;29;0,0;24,39383244013786;17,91478283621141;21,154307638174636;79,0;234,5333923303835;1504,0
2012-01-30;1;2012;30;31,0;24,498584420505605;17,998584420505605;21,248584420505605;87,0;234,5333923303835;2996,9000000000005
2012-01-31;1;2012;31;0,0;24,60333640087335;18,10333640087335;21,35333640087335;100,0;234,5333923303835;2781,3000000000006
2012-02-01;2;2012;1;0,0;24,70808838124109;18,208088381241094;21,45808838124109;95,0;212,75538699690404;3376,4
2012-02-02;2;2012;2;0,0;24,81284036160884;18,312840361608835;21,562840361608835;85,0;212,75538699690404;3504,2999999999997
2012-02-03;2;2012;3;0,0;24,91759234197658;18,39664194590303;21,657117143939807;80,0;19,26;19,26
2012-02-04;2;2012;4;18,0;25,022344322344324;18,459493134123676;21,740918728234;91,0;212,75538699690404;3261,0999999999995
2012-02-05;2;2012;5;25,0;25,022344322344324;18,501393926270776;21,76186912430755;84,0;212,75538699690404;1734,8999999999999
2012-02-06;2;2012;6;0,0;25,022344322344324;18,522344322344324;21,772344322344324;94,0;931,9;931,9
2012-02-07;2;2012;7;3,0;25,022344322344324;18,522344322344324;21,772344322344324;94,0;212,75538699690404;2458,7
2012-02-08;2;2012;8;0,0;25,022344322344324;18,522344322344324;21,772344322344324;87,0;679,4;679,4
2012-02-09;2;2012;9;0,0;25,022344322344324;18,73787545787546;21,880109890109892;89,0;212,75538699690404;2084,3999999999996
2012-02-10;2;2012;10;4,0;25,022344322344324;19,933406593406595;22,47787545787546;95,0;212,75538699690404;2028,9
2012-02-11;2;2012;11;0,0;25,022344322344324;20,688937728937727;22,855641025641027;98,0;212,75538699690404;2654,5
2012-02-12;2;2012;12;0,0;25,022344322344324;20,688937728937727;22,855641025641027;88,0;1110,1999999999998;1110,1999999999998
2012-02-13;2;2012;13;0,0;25,022344322344324;20,688937728937727;22,855641025641027;86,0;212,75538699690404;2157,8
2012-02-14;2;2012;14;0,0;25,022344322344324;20,473406593406594;22,74787545787546;95,0;212,75538699690404;3886,6000000000004
2012-02-15;2;2012;15;0,0;25,022344322344324;20,433406593406595;22,72787545787546;88,0;212,75538699690404;2627,7
2012-02-16;2;2012;16;11,0;25,022344322344324;20,333406593406597;22,67787545787546;79,0;212,75538699690404;3852,3999999999996
2012-02-17;2;2012;17;0,0;25,022344322344324;20,333406593406597;22,67787545787546;76,0;212,75538699690404;3945,3999999999996
2012-02-18;2;2012;18;6,0;25,022344322344324;21,34893772893773;23,185641025641026;77,0;21,12;21,12
2012-02-19;2;2012;19;0,0;25,022344322344324;21,34893772893773;23,185641025641026;92,0;212,75538699690404;3744,2999999999997
2012-02-20;2;2012;20;0,0;25,022344322344324;20,193406593406596;22,60787545787546;85,0;212,75538699690404;3052,7000000000003
2012-02-21;2;2012;21;2,0;25,022344322344324;19,537875457875458;22,28010989010989;84,0;212,75538699690404;3104,1
2012-02-22;2;2012;22;0,0;25,022344322344324;20,153406593406594;22,58787545787546;87,0;212,75538699690404;2737,2
2012-02-23;2;2012;23;0,0;25,022344322344324;19,13787545787546;22,080109890109892;70,0;212,75538699690404;2371,1
2012-02-24;2;2012;24;0,0;25,022344322344324;19,13787545787546;22,080109890109892;80,0;22,96;22,96
2012-02-25;2;2012;25;0,0;25,022344322344324;20,273406593406595;22,647875457875458;83,0;212,75538699690404;3154,7
2012-02-26;2;2012;26;0,0;25,022344322344324;20,26412200044853;22,643233161396427;99,0;212,75538699690404;2869,1
2012-02-27;2;2012;27;0,0;24,999132839949166;19,6346639754803;22,31689840771473;85,0;24,1;24,1
2012-02-28;2;2012;28;0,0;24,97592135755401;20,570195111011436;22,773058234282722;74,0;212,75538699690404;2467,0
2012-02-29;2;2012;29;0,0;24,952709875158856;20,54698362861628;22,749846751887567;70,0;212,75538699690404;3454,6000000000004
2012-03-01;3;2012;1;0,0;24,9294983927637;19,383598714210958;22,15654855348733;83,0;18,88;18,88
2012-03-02;3;2012;2;23,0;24,906286910368543;19,360387231815803;22,13333707109217;83,0;202,33094827586206;3725,5999999999995
2012-03-03;3;2012;3;0,0;24,883075427973388;19,34181804589968;22,112446736936533;83,0;202,33094827586206;2034,1
2012-03-04;3;2012;4;4,0;24,859863945578233;18,80181804589968;21,830840995738956;81,0;19,15;19,15
2012-03-05;3;2012;5;0,0;24,859863945578233;19,280560663825973;22,070212304702103;73,0;202,33094827586206;2251,5
2012-03-06;3;2012;6;42,0;24,859863945578233;19,27591836734694;22,067891156462586;72,0;202,33094827586206;2441,2
2012-03-07;3;2012;7;0,0;24,859863945578233;19,643945578231293;22,25190476190476;74,0;202,33094827586206;3924,8
2012-03-08;3;2012;8;15,0;24,859863945578233;19,643945578231293;22,25190476190476;82,0;202,33094827586206;3145,2999999999997
2012-03-09;3;2012;9;10,0;24,859863945578233;19,215918367346937;22,037891156462585;83,0;202,33094827586206;2224,7
2012-03-10;3;2012;10;0,0;24,859863945578233;20,25591836734694;22,55789115646259;99,0;1196,9;1196,9
2012-03-11;3;2012;11;0,0;24,859863945578233;20,943945578231297;22,901904761904767;87,0;202,33094827586206;2302,1
2012-03-12;3;2012;12;12,0;24,859863945578233;20,57591836734694;22,717891156462585;71,0;20,12;20,12
2012-03-13;3;2012;13;0,0;24,859863945578233;20,57591836734694;22,717891156462585;87,0;202,33094827586206;2574,2
2012-03-14;3;2012;14;0,0;24,859863945578233;20,923945578231294;22,89190476190476;56,0;202,33094827586206;3193,8
2012-03-15;3;2012;15;32,0;24,859863945578233;19,39591836734694;22,12789115646259;71,0;202,33094827586206;3121,6000000000004
2012-03-16;3;2012;16;0,0;24,859863945578233;18,707891156462587;21,78387755102041;79,0;17,51;17,51
2012-03-17;3;2012;17;0,0;24,859863945578233;18,707891156462587;21,78387755102041;81,0;202,33094827586206;1662,0000000000002
2012-03-18;3;2012;18;51,0;24,859863945578233;19,335918367346938;22,097891156462588;91,0;202,33094827586206;3655,7000000000003
2012-03-19;3;2012;19;0,0;24,859863945578233;18,987891156462588;21,92387755102041;89,0;1072,3;1072,3
2012-03-20;3;2012;20;0,0;24,859863945578233;19,075918367346937;21,967891156462585;84,0;202,33094827586206;1941,2
2012-03-21;3;2012;21;10,0;24,859863945578233;20,263945578231294;22,561904761904763;82,0;202,33094827586206;2178,4
2012-03-22;3;2012;22;0,0;24,859863945578233;20,263945578231294;22,561904761904763;81,0;1148,5;1148,5
2012-03-23;3;2012;23;0,0;24,859863945578233;19,883945578231295;22,371904761904766;61,0;23,84;23,84
2012-03-24;3;2012;24;7,0;24,859863945578233;19,883945578231295;22,371904761904766;79,0;202,33094827586206;2544,2
2012-03-25;3;2012;25;11,0;24,859863945578233;20,303945578231293;22,581904761904763;81,0;202,33094827586206;1938,0000000000002
2012-03-26;3;2012;26;0,0;24,859863945578233;19,11591836734694;21,987891156462588;81,0;8,98;8,98
2012-03-27;3;2012;27;0,0;24,859863945578233;19,963945578231296;22,411904761904765;81,0;202,33094827586206;2355,6
2012-03-28;3;2012;28;0,0;24,859863945578233;19,668802466973666;22,26433320627595;77,0;202,33094827586206;3414,6
2012-03-29;3;2012;29;45,0;24,74207419464505;20,51682967785802;22,629451936251535;72,0;202,33094827586206;2953,7
2012-03-30;3;2012;30;2,0;24,624284443711865;19,914570666227117;22,26942755496949;90,0;202,33094827586206;1496,8999999999999
2012-03-31;3;2012;31;10,0;24,506494692778677;19,796780915293933;22,151637804036305;79,0;202,33094827586206;2236,0
2012-04-01;4;2012;1;31,0;24,388704941845493;18,807406003289756;21,598055472567623;86,0;191,11642424242424;1859,8
2012-04-02;4;2012;2;0,0;24,27091519091231;18,689616252356572;21,48026572163444;94,0;191,11642424242424;3937,1
2012-04-03;4;2012;3;1,0;24,153125439979124;17,676683390165756;20,914904415072442;72,0;191,11642424242424;3030,8
2012-04-04;4;2012;4;0,0;24,035335689045937;17,606009539605846;20,820672614325893;93,0;191,11642424242424;1831,0000000000002
2012-04-05;4;2012;5;0,0;24,035335689045937;18,53182650142339;21,283581095234663;78,0;1166,0;1166,0
2012-04-06;4;2012;6;1,0;24,035335689045937;18,50826855123675;21,271802120141345;87,0;191,11642424242424;2094,9
2012-04-07;4;2012;7;3,0;24,035335689045937;19,021201413427562;21,52826855123675;96,0;191,11642424242424;3146,5
2012-04-08;4;2012;8;5,0;24,035335689045937;19,021201413427562;21,52826855123675;79,0;191,11642424242424;1737,1
2012-04-09;4;2012;9;25,0;24,035335689045937;19,021201413427562;21,52826855123675;95,0;191,11642424242424;1606,1
2012-04-10;4;2012;10;0,0;24,035335689045937;18,04826855123675;21,04180212014134;88,0;191,11642424242424;3045,1
2012-04-11;4;2012;11;35,0;24,035335689045937;18,04826855123675;21,04180212014134;94,0;191,11642424242424;1701,1
2012-04-12;4;2012;12;38,0;24,035335689045937;17,535335689045937;20,785335689045937;89,0;776,3;776,3
2012-04-13;4;2012;13;7,0;24,035335689045937;18,70826855123675;21,371802120141343;89,0;191,11642424242424;2242,2000000000003
2012-04-14;4;2012;14;0,0;24,035335689045937;19,56120141342756;21,79826855123675;99,0;191,11642424242424;1208,2
2012-04-15;4;2012;15;0,0;24,035335689045937;19,56120141342756;21,79826855123675;85,0;191,11642424242424;2244,4000000000005
2012-04-16;4;2012;16;67,0;24,035335689045937;19,56120141342756;21,79826855123675;89,0;191,11642424242424;2517,5
2012-04-17;4;2012;17;53,0;24,035335689045937;20,054134275618374;22,044734982332155;100,0;191,11642424242424;1201,0
2012-04-18;4;2012;18;0,0;24,035335689045937;18,88120141342756;21,45826855123675;90,0;191,11642424242424;2681,4
2012-04-19;4;2012;19;4,0;24,035335689045937;18,02826855123675;21,031802120141343;96,0;1167,9;1167,9
2012-04-20;4;2012;20;3,0;24,035335689045937;18,02826855123675;21,031802120141343;75,0;191,11642424242424;2944,3999999999996
2012-04-21;4;2012;21;2,0;24,035335689045937;18,02826855123675;21,031802120141343;91,0;191,11642424242424;2048,4
2012-04-22;4;2012;22;32,0;24,035335689045937;18,12826855123675;21,081802120141344;87,0;191,11642424242424;2315,6
2012-04-23;4;2012;23;7,0;24,035335689045937;18,12826855123675;21,081802120141344;99,0;191,11642424242424;2343,2
2012-04-24;4;2012;24;0,0;24,035335689045937;18,12826855123675;21,081802120141344;87,0;191,11642424242424;2878,2999999999997
2012-04-25;4;2012;25;0,0;24,035335689045937;18,12826855123675;21,081802120141344;99,0;191,11642424242424;3250,5
2012-04-26;4;2012;26;0,0;24,035335689045937;18,13428771411476;21,08481170158035;87,0;191,11642424242424;2917,7
2012-04-27;4;2012;27;2,0;24,035335689045937;17,553393177679972;20,794364433362954;100,0;191,11642424242424;2998,0000000000005
2012-04-28;4;2012;28;0,0;24,065431503435995;17,571450666314007;20,818441084875;97,0;191,11642424242424;1730,8999999999999
2012-04-29;4;2012;29;0,0;24,095527317826058;17,595527317826058;20,845527317826058;100,0;191,11642424242424;2920,7000000000003
2012-04-30;4;2012;30;36,0;24,125623132216116;18,42846018001687;21,277041656116495;97,0;191,11642424242424;2212,4
2012-05-01;5;2012;1;0,0;24,15571894660618;18,45855599440693;21,307137470506554;77,0;180,68775147928994;2314,3000000000006
2012-05-02;5;2012;2;3,0;24,185814760996237;19,53945053084172;21,86263264591898;85,0;180,68775147928994;1757,6999999999998
2012-05-03;5;2012;3;0,0;24,2159105753863;19,56352718235377;21,889718878870035;87,0;180,68775147928994;3217,5
2012-05-04;5;2012;4;25,0;24,24600638977636;19,5815846709878;21,91379553038208;89,0;180,68775147928994;1652,4
2012-05-05;5;2012;5;2,0;24,24600638977636;18,790785948943075;21,51839616935972;100,0;180,68775147928994;1947,4
2012-05-06;5;2012;6;0,0;24,24600638977636;18,79680511182109;21,521405750798724;96,0;180,68775147928994;2018,5000000000002
2012-05-07;5;2012;7;3,0;24,24600638977636;17,74600638977636;20,99600638977636;98,0;936,0000000000001;936,0000000000001
2012-05-08;5;2012;8;6,0;24,24600638977636;18,936805111821087;21,59140575079872;91,0;180,68775147928994;2275,3
2012-05-09;5;2012;9;0,0;24,24600638977636;18,936805111821087;21,59140575079872;88,0;180,68775147928994;1715,5
2012-05-10;5;2012;10;7,0;24,24600638977636;18,936805111821087;21,59140575079872;96,0;180,68775147928994;2902,2
2012-05-11;5;2012;11;0,0;24,24600638977636;19,607603833865813;21,926805111821086;84,0;180,68775147928994;1267,1000000000001
2012-05-12;5;2012;12;7,0;24,24600638977636;20,678402555910544;22,462204472843453;83,0;180,68775147928994;2649,6
2012-05-13;5;2012;13;0,0;24,24600638977636;19,487603833865816;21,866805111821087;80,0;180,68775147928994;2855,7000000000003
2012-05-14;5;2012;14;26,0;24,24600638977636;19,487603833865812;21,866805111821087;86,0;180,68775147928994;2036,1
2012-05-15;5;2012;15;0,0;24,24600638977636;19,487603833865816;21,866805111821087;92,0;180,68775147928994;2051,5
2012-05-16;5;2012;16;0,0;24,24600638977636;18,816805111821086;21,531405750798722;90,0;180,68775147928994;3205,2000000000007
2012-05-17;5;2012;17;0,0;24,24600638977636;17,74600638977636;20,99600638977636;89,0;180,68775147928994;1881,6000000000001
2012-05-18;5;2012;18;10,0;24,24600638977636;17,74600638977636;20,99600638977636;92,0;180,68775147928994;1419,6000000000001
2012-05-19;5;2012;19;5,0;24,24600638977636;18,376805111821085;21,31140575079872;90,0;882,6;882,6
2012-05-20;5;2012;20;0,0;24,24600638977636;18,376805111821085;21,31140575079872;97,0;180,68775147928994;1490,7
2012-05-21;5;2012;21;22,0;24,24600638977636;19,507603833865815;21,876805111821085;82,0;908,2;908,2
2012-05-22;5;2012;22;3,0;24,24600638977636;20,578402555910543;22,41220447284345;89,0;180,68775147928994;2077,3
2012-05-23;5;2012;23;0,0;24,24600638977636;21,389201277955273;22,817603833865817;100,0;180,68775147928994;1638,2000000000003
2012-05-24;5;2012;24;36,0;24,24600638977636;20,758402555910543;22,502204472843452;96,0;180,68775147928994;1467,1
2012-05-25;5;2012;25;0,0;24,24600638977636;21,82920127795527;23,037603833865816;76,0;180,68775147928994;2644,4
2012-05-26;5;2012;26;0,0;24,24600638977636;20,69840255591054;22,47220447284345;74,0;682,5;682,5
2012-05-27;5;2012;27;0,0;24,24600638977636;21,138402555910545;22,69220447284345;78,0;180,68775147928994;2302,1
2012-05-28;5;2012;28;0,0;24,24600638977636;21,33840255591054;22,79220447284345;76,0;180,68775147928994;2473,1
2012-05-29;5;2012;29;0,0;24,17259731368586;21,294357110256243;22,73347721197105;79,0;180,68775147928994;2597,9
2012-05-30;5;2012;30;0,0;24,09918823759536;20,164831127339117;22,13200968246724;75,0;180,68775147928994;1259,8000000000002
2012-05-31;5;2012;31;0,0;24,025779161504857;20,955629849383847;22,490704505444352;92,0;180,68775147928994;1357,7000000000003
2012-06-01;6;2012;1;0,0;23,952370085414362;19,356740236030515;21,65455516072244;73,0;185,62970326409496;2554,6
2012-06-02;6;2012;2;3,0;23,87896100932386;18,243168807459085;21,061064908391472;91,0;185,62970326409496;2365,0000000000005
2012-06-03;6;2012;3;0,0;23,805551933233353;18,184441546586687;20,99499673991002;86,0;185,62970326409496;2327,7999999999997
2012-06-04;6;2012;4;0,0;23,732142857142858;18,140396100932385;20,93626947903762;86,0;185,62970326409496;1482,5000000000002
2012-06-05;6;2012;5;0,0;23,732142857142858;17,246824672360958;20,48948376475191;90,0;185,62970326409496;2666,0
2012-06-06;6;2012;6;0,0;23,732142857142858;17,232142857142858;20,482142857142858;84,0;185,62970326409496;3242,3999999999996
2012-06-07;6;2012;7;0,0;23,732142857142858;18,365714285714287;21,048928571428572;87,0;185,62970326409496;3188,4999999999995
2012-06-08;6;2012;8;0,0;23,732142857142858;18,365714285714283;21,04892857142857;86,0;185,62970326409496;1312,3
2012-06-09;6;2012;9;0,0;23,732142857142858;18,365714285714283;21,04892857142857;82,0;185,62970326409496;1874,3
2012-06-10;6;2012;10;0,0;23,732142857142858;18,365714285714283;21,04892857142857;69,0;185,62970326409496;3377,2
2012-06-11;6;2012;11;15,0;23,732142857142858;18,365714285714287;21,048928571428572;74,0;185,62970326409496;2071,1
2012-06-12;6;2012;12;0,0;23,732142857142858;18,105714285714285;20,918928571428573;86,0;185,62970326409496;1802,0
2012-06-13;6;2012;13;10,0;23,732142857142858;19,31928571428572;21,525714285714287;86,0;185,62970326409496;1825,7000000000003
2012-06-14;6;2012;14;2,0;23,732142857142858;19,319285714285716;21,525714285714287;86,0;185,62970326409496;1567,0000000000002
2012-06-15;6;2012;15;16,0;23,732142857142858;19,319285714285716;21,525714285714287;83,0;185,62970326409496;1483,5
2012-06-16;6;2012;16;0,0;23,732142857142858;19,319285714285716;21,525714285714287;100,0;946,3999999999999;946,3999999999999
2012-06-17;6;2012;17;0,0;23,732142857142858;18,445714285714285;21,08892857142857;86,0;185,62970326409496;3091,7999999999993
2012-06-18;6;2012;18;7,0;23,732142857142858;18,765714285714285;21,24892857142857;79,0;185,62970326409496;2717,6000000000004
2012-06-19;6;2012;19;0,0;23,732142857142858;19,859285714285715;21,795714285714286;80,0;185,62970326409496;3517,5
2012-06-20;6;2012;20;0,0;23,732142857142858;20,49285714285714;22,112499999999997;86,0;185,62970326409496;2711,5000000000005
2012-06-21;6;2012;21;0,0;23,732142857142858;21,54642857142857;22,639285714285712;71,0;185,62970326409496;1259,8000000000002
2012-06-22;6;2012;22;0,0;23,732142857142858;21,54642857142857;22,639285714285712;87,0;185,62970326409496;3025,7000000000003
2012-06-23;6;2012;23;0,0;23,732142857142858;20,012857142857143;21,872500000000002;81,0;185,62970326409496;3104,1
2012-06-24;6;2012;24;25,0;23,732142857142858;19,49285714285714;21,612499999999997;87,0;185,62970326409496;1925,8
2012-06-25;6;2012;25;0,0;23,732142857142858;18,859285714285715;21,295714285714286;84,0;185,62970326409496;3296,9
2012-06-26;6;2012;26;2,0;23,732142857142858;18,399285714285718;21,065714285714286;81,0;185,62970326409496;1977,4000000000003
2012-06-27;6;2012;27;0,0;23,732142857142858;18,417822405557967;21,074982631350412;77,0;185,62970326409496;2579,5
2012-06-28;6;2012;28;0,0;23,778484585323493;18,44562744246635;21,11205601389492;70,0;21,79;21,79
2012-06-29;6;2012;29;0,0;23,82482631350413;17,90912939643943;20,86697785497178;92,0;185,62970326409496;3532,1
2012-06-30;6;2012;30;5,0;23,87116804168476;17,95547112462006;20,91331958315241;92,0;185,62970326409496;2971,2999999999997
2012-07-01;7;2012;1;0,0;23,917509769865394;18,195471124620063;21,05649044724273;86,0;168,99960339943343;2844,3
2012-07-02;7;2012;2;0,0;23,96385149804603;18,950505861919236;21,457178679982633;78,0;22,45;22,45
2012-07-03;7;2012;3;0,0;24,010193226226665;19,656272253582284;21,833232739904474;67,0;168,99960339943343;3311,3000000000006
2012-07-04;7;2012;4;0,0;24,056534954407297;20,112770299609206;22,084652627008253;83,0;168,99960339943343;3681,3
